Offer_ID,Student_ID,Company_ID,Offer_Date,Package_LPA,Offer_Status,Final_Selected
OFF5276,STU1073,COM070,2026-01-08,4.28,Declined,No
OFF5277,STU1078,COM070,2026-01-08,4.08,Declined,No
OFF5278,STU0827,COM070,2026-01-08,3.97,Declined,No
OFF5279,STU0146,COM070,2026-01-08,4.13,Declined,No
OFF5280,STU0830,COM070,2026-01-08,4.33,Accepted,Yes
OFF5281,STU0353,COM070,2026-01-08,4.01,Declined,No
OFF5282,STU1163,COM070,2026-01-08,4.21,Declined,No
OFF5283,STU0483,COM070,2026-01-08,3.77,Declined,No
OFF5284,STU0476,COM070,2026-01-08,4.11,Declined,No
OFF5285,STU0612,COM070,2026-01-08,3.73,Declined,No
OFF5286,STU0966,COM070,2026-01-08,4.28,Declined,No
OFF5287,STU1096,COM070,2026-01-08,4.07,Declined,No
OFF5288,STU0820,COM070,2026-01-08,4.07,Declined,No
OFF5289,STU0426,COM070,2026-01-08,3.95,Declined,No
OFF5290,STU0575,COM070,2026-01-08,3.94,Accepted,Yes
OFF5291,STU0080,COM070,2026-01-08,4.18,Accepted,Yes
OFF5292,STU0999,COM070,2026-01-08,4.02,Declined,No
OFF5293,STU0915,COM070,2026-01-08,4.27,Declined,No
OFF5294,STU0527,COM070,2026-01-08,3.84,Accepted,Yes
OFF5295,STU0287,COM070,2026-01-08,4.21,Declined,No
OFF5296,STU0091,COM070,2026-01-08,3.92,Declined,No
OFF5297,STU0605,COM070,2026-01-08,4.12,Declined,No
OFF5298,STU0846,COM070,2026-01-08,3.78,Declined,No
OFF5299,STU1150,COM070,2026-01-08,4.26,Declined,No
OFF5300,STU1128,COM070,2026-01-08,4.06,Declined,No
OFF5301,STU0202,COM070,2026-01-08,3.93,Declined,No
OFF5302,STU0807,COM070,2026-01-08,4.23,Accepted,Yes
OFF5303,STU0907,COM070,2026-01-08,3.84,Declined,No
OFF5304,STU0376,COM070,2026-01-08,3.83,Declined,No
OFF5305,STU0789,COM070,2026-01-08,3.79,Accepted,Yes
OFF5306,STU0343,COM070,2026-01-08,4.02,Accepted,Yes
OFF5307,STU0981,COM070,2026-01-08,3.74,Declined,No
OFF5308,STU1079,COM070,2026-01-08,3.8,Declined,No
OFF5309,STU0690,COM070,2026-01-08,4.2,Declined,No
OFF5310,STU0694,COM070,2026-01-08,3.94,Declined,No
OFF5311,STU0169,COM070,2026-01-08,3.76,Declined,No
OFF5312,STU0020,COM070,2026-01-08,4.15,Declined,No
OFF5313,STU0393,COM070,2026-01-08,4.24,Accepted,Yes
OFF5314,STU0911,COM070,2026-01-08,4.21,Declined,No
OFF5315,STU1007,COM070,2026-01-08,3.85,Declined,No
OFF5316,STU0740,COM070,2026-01-08,3.75,Declined,No
OFF5317,STU0909,COM070,2026-01-08,4.2,Declined,No
OFF5318,STU0283,COM070,2026-01-08,3.96,Declined,No
OFF5319,STU0658,COM070,2026-01-08,3.8,Declined,No
OFF5320,STU0072,COM070,2026-01-08,4.18,Declined,No
OFF5321,STU0870,COM070,2026-01-08,4.35,Accepted,Yes
OFF5322,STU0610,COM070,2026-01-08,3.86,Declined,No
OFF5323,STU0259,COM070,2026-01-08,4.09,Accepted,Yes
OFF5324,STU0921,COM070,2026-01-08,4.06,Declined,No
OFF5325,STU0147,COM070,2026-01-08,3.91,Declined,No
OFF5326,STU1115,COM070,2026-01-08,3.83,Accepted,Yes
OFF5327,STU0874,COM070,2026-01-08,4.01,Declined,No
OFF5328,STU0663,COM070,2026-01-08,4.12,Accepted,Yes
OFF5329,STU0621,COM070,2026-01-08,3.93,Accepted,Yes
OFF5330,STU1070,COM070,2026-01-08,4.02,Declined,No
OFF5331,STU0545,COM070,2026-01-08,3.86,Declined,No
OFF5332,STU0226,COM070,2026-01-08,3.96,Declined,No
OFF5333,STU1139,COM070,2026-01-08,4.29,Declined,No
OFF5334,STU0507,COM070,2026-01-08,4.17,Declined,No
OFF5335,STU1014,COM070,2026-01-08,3.97,Declined,No
OFF5336,STU0587,COM070,2026-01-08,4.33,Declined,No
OFF5337,STU0723,COM070,2026-01-08,3.84,Accepted,Yes
OFF5338,STU0695,COM070,2026-01-08,3.93,Declined,No
OFF5339,STU0852,COM070,2026-01-08,4.02,Declined,No
OFF5340,STU1080,COM071,2026-05-25,3.47,Declined,No
OFF5341,STU0426,COM071,2026-05-25,3.35,Accepted,Yes
OFF5342,STU1158,COM071,2026-05-25,3.5,Declined,No
OFF5343,STU0911,COM071,2026-05-25,3.41,Accepted,Yes
OFF5344,STU0662,COM071,2026-05-25,3.69,Declined,No
OFF5345,STU0950,COM071,2026-05-25,3.76,Declined,No
OFF5346,STU0504,COM071,2026-05-25,3.33,Declined,No
OFF5347,STU0124,COM071,2026-05-25,3.63,Declined,No
OFF5348,STU0941,COM071,2026-05-25,3.53,Declined,No
OFF5349,STU0502,COM071,2026-05-25,3.44,Declined,No
OFF5350,STU0507,COM071,2026-05-25,3.63,Declined,No
OFF5351,STU0781,COM071,2026-05-25,3.73,Accepted,Yes
OFF5352,STU0057,COM071,2026-05-25,3.34,Declined,No
OFF5353,STU0024,COM071,2026-05-25,3.7,Accepted,Yes
OFF5354,STU0663,COM071,2026-05-25,3.42,Declined,No
OFF5355,STU0872,COM071,2026-05-25,3.68,Declined,No
OFF5356,STU0459,COM071,2026-05-25,3.4,Declined,No
OFF5357,STU0268,COM071,2026-05-25,3.59,Declined,No
OFF5358,STU0474,COM071,2026-05-25,3.67,Declined,No
OFF5359,STU0350,COM071,2026-05-25,3.29,Declined,No
OFF5360,STU0136,COM071,2026-05-25,3.56,Accepted,Yes
OFF5361,STU1077,COM071,2026-05-25,3.76,Declined,No
OFF5362,STU1013,COM071,2026-05-25,3.63,Declined,No
OFF5363,STU0527,COM071,2026-05-25,3.31,Declined,No
OFF5364,STU0834,COM071,2026-05-25,3.38,Declined,No
OFF5365,STU1146,COM071,2026-05-25,3.53,Declined,No
OFF5366,STU0033,COM071,2026-05-25,3.67,Declined,No
OFF5367,STU0483,COM071,2026-05-25,3.78,Declined,No
OFF5368,STU0993,COM071,2026-05-25,3.72,Declined,No
OFF5369,STU0147,COM071,2026-05-25,3.58,Accepted,Yes
OFF5370,STU0125,COM071,2026-05-25,3.31,Declined,No
OFF5371,STU0351,COM071,2026-05-25,3.67,Declined,No
OFF5372,STU0406,COM071,2026-05-25,3.47,Declined,No
OFF5373,STU0565,COM071,2026-05-25,3.7,Declined,No
OFF5374,STU0532,COM071,2026-05-25,3.66,Declined,No
OFF5375,STU0940,COM071,2026-05-25,3.81,Declined,No
OFF5376,STU0800,COM071,2026-05-25,3.74,Declined,No
OFF5377,STU0870,COM071,2026-05-25,3.7,Declined,No
OFF5378,STU0640,COM071,2026-05-25,3.5,Declined,No
OFF5379,STU0292,COM071,2026-05-25,3.71,Declined,No
OFF5380,STU0360,COM071,2026-05-25,3.45,Declined,No
OFF5381,STU1024,COM071,2026-05-25,3.6,Declined,No
OFF5382,STU0185,COM071,2026-05-25,3.81,Declined,No
OFF5383,STU0213,COM071,2026-05-25,3.35,Declined,No
OFF5384,STU0353,COM071,2026-05-25,3.5,Declined,No
OFF5385,STU0428,COM071,2026-05-25,3.69,Declined,No
OFF5386,STU1098,COM071,2026-05-25,3.45,Declined,No
OFF5387,STU0690,COM071,2026-05-25,3.78,Declined,No
OFF5388,STU0287,COM071,2026-05-25,3.41,Declined,No
OFF5389,STU0324,COM071,2026-05-25,3.7,Declined,No
OFF5390,STU0977,COM071,2026-05-25,3.41,Declined,No
OFF5391,STU0820,COM071,2026-05-25,3.47,Declined,No
OFF5392,STU0592,COM071,2026-05-25,3.41,Declined,No
OFF5393,STU0145,COM071,2026-05-25,3.38,Declined,No
OFF5394,STU0645,COM071,2026-05-25,3.56,Declined,No
OFF5395,STU0569,COM071,2026-05-25,3.36,Declined,No
OFF5396,STU0119,COM071,2026-05-25,3.67,Declined,No
OFF5397,STU0043,COM071,2026-05-25,3.56,Declined,No
OFF5398,STU0867,COM071,2026-05-25,3.65,Declined,No
OFF5399,STU0066,COM071,2026-05-25,3.39,Declined,No
OFF5400,STU1086,COM071,2026-05-25,3.77,Declined,No
OFF5401,STU0453,COM071,2026-05-25,3.33,Declined,No
OFF5402,STU0498,COM071,2026-05-25,3.79,Declined,No
OFF5403,STU0846,COM071,2026-05-25,3.56,Declined,No
OFF5404,STU0314,COM071,2026-05-25,3.65,Accepted,Yes
OFF5405,STU0703,COM071,2026-05-25,3.42,Declined,No
OFF5406,STU0501,COM071,2026-05-25,3.44,Declined,No
OFF5407,STU0330,COM071,2026-05-25,3.69,Declined,No
OFF5408,STU0948,COM071,2026-05-25,3.33,Declined,No
OFF5409,STU0631,COM071,2026-05-25,3.7,Declined,No
OFF5410,STU0447,COM071,2026-05-25,3.29,Declined,No
OFF5411,STU0893,COM071,2026-05-25,3.57,Declined,No
OFF5412,STU0167,COM071,2026-05-25,3.8,Declined,No
OFF5413,STU0315,COM071,2026-05-25,3.4,Declined,No
OFF5414,STU1050,COM071,2026-05-25,3.55,Declined,No
OFF5415,STU0293,COM071,2026-05-25,3.72,Declined,No
OFF5416,STU0023,COM071,2026-05-25,3.32,Declined,No
OFF5417,STU0387,COM071,2026-05-25,3.51,Declined,No
OFF5418,STU0902,COM071,2026-05-25,3.53,Declined,No
OFF5419,STU0282,COM071,2026-05-25,3.71,Declined,No
OFF5420,STU0618,COM071,2026-05-25,3.61,Declined,No
OFF5421,STU1105,COM071,2026-05-25,3.69,Declined,No
OFF5422,STU0706,COM071,2026-05-25,3.64,Declined,No
OFF5423,STU0139,COM071,2026-05-25,3.38,Accepted,Yes
OFF5424,STU0743,COM071,2026-05-25,3.38,Declined,No
OFF5425,STU0622,COM071,2026-05-25,3.81,Accepted,Yes
OFF5426,STU0296,COM071,2026-05-25,3.34,Declined,No
OFF5427,STU0276,COM071,2026-05-25,3.64,Declined,No
OFF5428,STU0041,COM071,2026-05-25,3.59,Declined,No
OFF5429,STU0193,COM071,2026-05-25,3.75,Accepted,Yes
OFF5430,STU1157,COM071,2026-05-25,3.35,Declined,No
OFF5431,STU0086,COM071,2026-05-25,3.78,Accepted,Yes
OFF5432,STU0343,COM071,2026-05-25,3.54,Declined,No
OFF5433,STU0738,COM071,2026-05-25,3.33,Declined,No
OFF5434,STU0649,COM071,2026-05-25,3.79,Declined,No
OFF5435,STU1003,COM071,2026-05-25,3.52,Declined,No
OFF5436,STU1169,COM071,2026-05-25,3.35,Declined,No
OFF5437,STU0396,COM071,2026-05-25,3.28,Declined,No
OFF5438,STU1163,COM071,2026-05-25,3.63,Declined,No
OFF5439,STU0605,COM071,2026-05-25,3.3,Declined,No
OFF5440,STU0470,COM071,2026-05-25,3.36,Accepted,Yes
OFF5441,STU0577,COM071,2026-05-25,3.67,Declined,No
OFF5442,STU0080,COM071,2026-05-25,3.34,Declined,No
OFF5443,STU0875,COM071,2026-05-25,3.39,Declined,No
OFF5444,STU0389,COM071,2026-05-25,3.37,Declined,No
OFF5445,STU0425,COM071,2026-05-25,3.26,Declined,No
OFF5446,STU0603,COM071,2026-05-25,3.38,Declined,No
OFF5447,STU0378,COM071,2026-05-25,3.67,Accepted,Yes
OFF5448,STU0764,COM071,2026-05-25,3.42,Declined,No
OFF5449,STU1096,COM071,2026-05-25,3.39,Declined,No
OFF5450,STU0789,COM071,2026-05-25,3.8,Accepted,Yes
OFF5451,STU0644,COM071,2026-05-25,3.48,Declined,No
OFF5452,STU0297,COM071,2026-05-25,3.47,Declined,No
OFF5453,STU1004,COM071,2026-05-25,3.3,Declined,No
OFF5454,STU0363,COM071,2026-05-25,3.27,Declined,No
OFF5455,STU0087,COM071,2026-05-25,3.26,Declined,No
OFF5456,STU1015,COM071,2026-05-25,3.5,Declined,No
OFF5457,STU1066,COM071,2026-05-25,3.61,Declined,No
OFF5458,STU1091,COM071,2026-05-25,3.31,Declined,No
OFF5459,STU0037,COM071,2026-05-25,3.37,Declined,No
OFF5460,STU0915,COM071,2026-05-25,3.34,Declined,No
OFF5461,STU0160,COM071,2026-05-25,3.4,Declined,No
OFF5462,STU0979,COM071,2026-05-25,3.46,Declined,No
OFF5463,STU0762,COM071,2026-05-25,3.43,Accepted,Yes
OFF5464,STU1051,COM071,2026-05-25,3.8,Declined,No
OFF5465,STU1131,COM071,2026-05-25,3.68,Declined,No
OFF5466,STU0372,COM071,2026-05-25,3.55,Declined,No
OFF5467,STU0386,COM071,2026-05-25,3.69,Declined,No
OFF5468,STU0443,COM071,2026-05-25,3.27,Declined,No
OFF5469,STU1134,COM071,2026-05-25,3.41,Declined,No
OFF5470,STU0235,COM071,2026-05-25,3.77,Accepted,Yes
OFF5471,STU0869,COM071,2026-05-25,3.67,Accepted,Yes
OFF5472,STU0377,COM071,2026-05-25,3.41,Declined,No
OFF5473,STU0481,COM071,2026-05-25,3.61,Accepted,Yes
OFF5474,STU0894,COM071,2026-05-25,3.34,Declined,No
OFF5475,STU0143,COM071,2026-05-25,3.39,Accepted,Yes
OFF5476,STU0295,COM071,2026-05-25,3.28,Declined,No
OFF5477,STU0419,COM071,2026-05-25,3.59,Declined,No
OFF5478,STU0851,COM071,2026-05-25,3.35,Declined,No
OFF5479,STU0694,COM071,2026-05-25,3.66,Declined,No
OFF5480,STU0956,COM071,2026-05-25,3.75,Declined,No
OFF5481,STU0495,COM071,2026-05-25,3.6,Declined,No
OFF5482,STU0981,COM071,2026-05-25,3.33,Declined,No
OFF5483,STU0827,COM071,2026-05-25,3.74,Declined,No
OFF5484,STU0045,COM071,2026-05-25,3.28,Declined,No
OFF5485,STU0052,COM071,2026-05-25,3.27,Declined,No
OFF5486,STU0376,COM071,2026-05-25,3.48,Declined,No
OFF5487,STU0480,COM071,2026-05-25,3.5,Declined,No
OFF5488,STU0179,COM071,2026-05-25,3.46,Declined,No
OFF5489,STU0541,COM071,2026-05-25,3.73,Declined,No
OFF5490,STU1094,COM071,2026-05-25,3.49,Declined,No
OFF5491,STU0685,COM071,2026-05-25,3.34,Declined,No
OFF5492,STU0214,COM072,2025-07-01,3.47,Declined,No
OFF5493,STU0584,COM072,2025-07-01,3.79,Declined,No
OFF5494,STU0124,COM072,2025-07-01,3.47,Declined,No
OFF5495,STU1084,COM072,2025-07-01,3.52,Declined,No
OFF5496,STU0273,COM072,2025-07-01,3.45,Declined,No
OFF5497,STU0463,COM072,2025-07-01,3.39,Declined,No
OFF5498,STU0376,COM072,2025-07-01,3.78,Declined,No
OFF5499,STU0771,COM072,2025-07-01,3.76,Accepted,Yes
OFF5500,STU0720,COM072,2025-07-01,3.29,Declined,No
OFF5501,STU0979,COM072,2025-07-01,3.69,Declined,No
OFF5502,STU0600,COM072,2025-07-01,3.6,Declined,No
OFF5503,STU0391,COM072,2025-07-01,3.5,Accepted,Yes
OFF5504,STU0601,COM072,2025-07-01,3.26,Accepted,Yes
OFF5505,STU0892,COM072,2025-07-01,3.71,Declined,No
OFF5506,STU1042,COM072,2025-07-01,3.47,Declined,No
OFF5507,STU0910,COM072,2025-07-01,3.76,Declined,No
OFF5508,STU0966,COM072,2025-07-01,3.55,Declined,No
OFF5509,STU0570,COM072,2025-07-01,3.74,Declined,No
OFF5510,STU1134,COM072,2025-07-01,3.27,Declined,No
OFF5511,STU0308,COM072,2025-07-01,3.31,Accepted,Yes
OFF5512,STU0164,COM072,2025-07-01,3.79,Declined,No
OFF5513,STU0438,COM072,2025-07-01,3.57,Accepted,Yes
OFF5514,STU0036,COM072,2025-07-01,3.61,Declined,No
OFF5515,STU1157,COM072,2025-07-01,3.77,Declined,No
OFF5516,STU0080,COM072,2025-07-01,3.35,Declined,No
OFF5517,STU0766,COM072,2025-07-01,3.49,Declined,No
OFF5518,STU0888,COM072,2025-07-01,3.68,Declined,No
OFF5519,STU0812,COM072,2025-07-01,3.32,Declined,No
OFF5520,STU0916,COM072,2025-07-01,3.39,Declined,No
OFF5521,STU0840,COM072,2025-07-01,3.45,Accepted,Yes
OFF5522,STU0396,COM072,2025-07-01,3.74,Declined,No
OFF5523,STU1029,COM072,2025-07-01,3.52,Declined,No
OFF5524,STU1122,COM072,2025-07-01,3.36,Declined,No
OFF5525,STU0136,COM072,2025-07-01,3.69,Declined,No
OFF5526,STU0690,COM072,2025-07-01,3.57,Declined,No
OFF5527,STU0306,COM072,2025-07-01,3.29,Declined,No
OFF5528,STU1024,COM072,2025-07-01,3.59,Accepted,Yes
OFF5529,STU0348,COM072,2025-07-01,3.63,Declined,No
OFF5530,STU0957,COM072,2025-07-01,3.44,Declined,No
OFF5531,STU0885,COM072,2025-07-01,3.78,Declined,No
OFF5532,STU0530,COM072,2025-07-01,3.45,Declined,No
OFF5533,STU0709,COM072,2025-07-01,3.47,Declined,No
OFF5534,STU0275,COM072,2025-07-01,3.46,Declined,No
OFF5535,STU0425,COM072,2025-07-01,3.26,Declined,No
OFF5536,STU0990,COM072,2025-07-01,3.79,Declined,No
OFF5537,STU0083,COM072,2025-07-01,3.47,Accepted,Yes
OFF5538,STU1147,COM072,2025-07-01,3.37,Declined,No
OFF5539,STU1074,COM072,2025-07-01,3.57,Accepted,Yes
OFF5540,STU0972,COM072,2025-07-01,3.39,Declined,No
OFF5541,STU0981,COM072,2025-07-01,3.56,Declined,No
OFF5542,STU0830,COM072,2025-07-01,3.7,Declined,No
OFF5543,STU1114,COM072,2025-07-01,3.31,Declined,No
OFF5544,STU0353,COM072,2025-07-01,3.6,Declined,No
OFF5545,STU0941,COM072,2025-07-01,3.28,Declined,No
OFF5546,STU0764,COM072,2025-07-01,3.72,Accepted,Yes
OFF5547,STU0520,COM072,2025-07-01,3.57,Declined,No
OFF5548,STU1167,COM072,2025-07-01,3.56,Declined,No
OFF5549,STU1148,COM072,2025-07-01,3.5,Declined,No
OFF5550,STU0960,COM072,2025-07-01,3.29,Declined,No
OFF5551,STU0950,COM072,2025-07-01,3.81,Declined,No
OFF5552,STU0741,COM072,2025-07-01,3.35,Declined,No
OFF5553,STU0522,COM072,2025-07-01,3.54,Declined,No
OFF5554,STU0733,COM072,2025-07-01,3.67,Declined,No
OFF5555,STU0462,COM072,2025-07-01,3.63,Declined,No
OFF5556,STU0581,COM072,2025-07-01,3.81,Declined,No
OFF5557,STU0828,COM072,2025-07-01,3.52,Declined,No
OFF5558,STU0233,COM072,2025-07-01,3.79,Accepted,Yes
OFF5559,STU1054,COM072,2025-07-01,3.43,Accepted,Yes
OFF5560,STU0636,COM072,2025-07-01,3.54,Declined,No
OFF5561,STU0506,COM072,2025-07-01,3.36,Declined,No
OFF5562,STU0532,COM072,2025-07-01,3.46,Declined,No
OFF5563,STU0851,COM072,2025-07-01,3.73,Declined,No
OFF5564,STU0412,COM072,2025-07-01,3.63,Declined,No
OFF5565,STU0725,COM072,2025-07-01,3.4,Declined,No
OFF5566,STU0625,COM072,2025-07-01,3.67,Declined,No
OFF5567,STU0154,COM072,2025-07-01,3.41,Declined,No
OFF5568,STU1128,COM072,2025-07-01,3.72,Declined,No
OFF5569,STU0899,COM072,2025-07-01,3.26,Declined,No
OFF5570,STU0610,COM072,2025-07-01,3.35,Declined,No
OFF5571,STU0295,COM072,2025-07-01,3.57,Declined,No
OFF5572,STU0040,COM072,2025-07-01,3.64,Declined,No
OFF5573,STU0473,COM072,2025-07-01,3.73,Declined,No
OFF5574,STU1105,COM072,2025-07-01,3.81,Declined,No
OFF5575,STU0689,COM072,2025-07-01,3.65,Declined,No
OFF5576,STU0482,COM072,2025-07-01,3.69,Declined,No
OFF5577,STU0911,COM072,2025-07-01,3.36,Accepted,Yes
OFF5578,STU0686,COM072,2025-07-01,3.29,Declined,No
OFF5579,STU0964,COM072,2025-07-01,3.68,Declined,No
OFF5580,STU0426,COM072,2025-07-01,3.33,Declined,No
OFF5581,STU0777,COM072,2025-07-01,3.61,Accepted,Yes
OFF5582,STU0319,COM072,2025-07-01,3.54,Declined,No
OFF5583,STU0977,COM072,2025-07-01,3.61,Declined,No
OFF5584,STU0016,COM072,2025-07-01,3.39,Declined,No
OFF5585,STU0542,COM072,2025-07-01,3.39,Declined,No
OFF5586,STU0654,COM072,2025-07-01,3.61,Declined,No
OFF5587,STU0743,COM072,2025-07-01,3.65,Declined,No
OFF5588,STU0221,COM072,2025-07-01,3.77,Accepted,Yes
OFF5589,STU1077,COM072,2025-07-01,3.62,Declined,No
OFF5590,STU0588,COM072,2025-07-01,3.77,Declined,No
OFF5591,STU0048,COM072,2025-07-01,3.61,Declined,No
OFF5592,STU0893,COM072,2025-07-01,3.46,Declined,No
OFF5593,STU0163,COM072,2025-07-01,3.52,Declined,No
OFF5594,STU1092,COM072,2025-07-01,3.48,Declined,No
OFF5595,STU0502,COM072,2025-07-01,3.56,Declined,No
OFF5596,STU0669,COM072,2025-07-01,3.54,Declined,No
OFF5597,STU0504,COM072,2025-07-01,3.73,Declined,No
OFF5598,STU0775,COM072,2025-07-01,3.55,Accepted,Yes
OFF5599,STU0856,COM072,2025-07-01,3.57,Declined,No
OFF5600,STU0702,COM072,2025-07-01,3.34,Declined,No
OFF5601,STU0408,COM072,2025-07-01,3.65,Accepted,Yes
OFF5602,STU1016,COM072,2025-07-01,3.49,Declined,No
OFF5603,STU0459,COM072,2025-07-01,3.54,Declined,No
OFF5604,STU0471,COM072,2025-07-01,3.61,Accepted,Yes
OFF5605,STU0545,COM072,2025-07-01,3.35,Declined,No
OFF5606,STU0334,COM072,2025-07-01,3.71,Declined,No
OFF5607,STU0276,COM072,2025-07-01,3.35,Declined,No
OFF5608,STU0213,COM072,2025-07-01,3.32,Declined,No
OFF5609,STU0129,COM072,2025-07-01,3.73,Accepted,Yes
OFF5610,STU0538,COM072,2025-07-01,3.5,Accepted,Yes
OFF5611,STU0324,COM072,2025-07-01,3.45,Declined,No
OFF5612,STU0240,COM072,2025-07-01,3.78,Declined,No
OFF5613,STU0779,COM072,2025-07-01,3.56,Declined,No
OFF5614,STU0420,COM072,2025-07-01,3.79,Accepted,Yes
OFF5615,STU1011,COM072,2025-07-01,3.56,Declined,No
OFF5616,STU0312,COM072,2025-07-01,3.62,Declined,No
OFF5617,STU1169,COM072,2025-07-01,3.81,Declined,No
OFF5618,STU1139,COM072,2025-07-01,3.52,Declined,No
OFF5619,STU0005,COM072,2025-07-01,3.72,Declined,No
OFF5620,STU0552,COM072,2025-07-01,3.57,Declined,No
OFF5621,STU0909,COM072,2025-07-01,3.38,Declined,No
OFF5622,STU0671,COM072,2025-07-01,3.73,Declined,No
OFF5623,STU0354,COM072,2025-07-01,3.53,Declined,No
OFF5624,STU0572,COM072,2025-07-01,3.44,Declined,No
OFF5625,STU0938,COM072,2025-07-01,3.58,Accepted,Yes
OFF5626,STU0460,COM072,2025-07-01,3.63,Accepted,Yes
OFF5627,STU0179,COM072,2025-07-01,3.42,Declined,No
OFF5628,STU0948,COM072,2025-07-01,3.32,Declined,No
OFF5629,STU0653,COM072,2025-07-01,3.72,Declined,No
OFF5630,STU0158,COM072,2025-07-01,3.79,Accepted,Yes
OFF5631,STU0476,COM072,2025-07-01,3.29,Accepted,Yes
OFF5632,STU1067,COM072,2025-07-01,3.3,Declined,No
OFF5633,STU0489,COM072,2025-07-01,3.53,Declined,No
OFF5634,STU0168,COM072,2025-07-01,3.55,Declined,No
OFF5635,STU0377,COM072,2025-07-01,3.27,Declined,No
OFF5636,STU1116,COM072,2025-07-01,3.6,Declined,No
OFF5637,STU1091,COM072,2025-07-01,3.75,Declined,No
OFF5638,STU0890,COM072,2025-07-01,3.29,Declined,No
OFF5639,STU0250,COM072,2025-07-01,3.62,Accepted,Yes
OFF5640,STU0333,COM072,2025-07-01,3.29,Declined,No
OFF5641,STU1098,COM072,2025-07-01,3.47,Declined,No
OFF5642,STU0866,COM072,2025-07-01,3.67,Declined,No
OFF5643,STU0801,COM072,2025-07-01,3.45,Declined,No
OFF5644,STU0257,COM072,2025-07-01,3.29,Declined,No
OFF5645,STU0568,COM072,2025-07-01,3.68,Declined,No
OFF5646,STU0975,COM072,2025-07-01,3.55,Declined,No
OFF5647,STU0285,COM072,2025-07-01,3.64,Declined,No
OFF5648,STU0622,COM072,2025-07-01,3.41,Declined,No
OFF5649,STU0225,COM072,2025-07-01,3.28,Declined,No
OFF5650,STU0747,COM072,2025-07-01,3.33,Declined,No
OFF5651,STU0056,COM072,2025-07-01,3.8,Declined,No
OFF5652,STU0356,COM072,2025-07-01,3.81,Declined,No
OFF5653,STU0650,COM072,2025-07-01,3.69,Declined,No
OFF5654,STU1071,COM072,2025-07-01,3.47,Declined,No
OFF5655,STU1094,COM072,2025-07-01,3.46,Declined,No
OFF5656,STU0363,COM072,2025-07-01,3.45,Declined,No
OFF5657,STU0827,COM072,2025-07-01,3.75,Declined,No
OFF5658,STU0033,COM072,2025-07-01,3.73,Declined,No
OFF5659,STU0167,COM072,2025-07-01,3.7,Declined,No
OFF5660,STU0013,COM072,2025-07-01,3.5,Declined,No
OFF5661,STU0394,COM072,2025-07-01,3.71,Declined,No
OFF5662,STU0495,COM072,2025-07-01,3.3,Declined,No
OFF5663,STU1129,COM072,2025-07-01,3.6,Declined,No
OFF5664,STU1058,COM072,2025-07-01,3.67,Declined,No
OFF5665,STU0803,COM072,2025-07-01,3.42,Declined,No
OFF5666,STU0423,COM072,2025-07-01,3.63,Declined,No
OFF5667,STU0539,COM072,2025-07-01,3.64,Accepted,Yes
OFF5668,STU0789,COM072,2025-07-01,3.79,Declined,No
OFF5669,STU0718,COM072,2025-07-01,3.41,Declined,No
OFF5670,STU0147,COM072,2025-07-01,3.5,Declined,No
OFF5671,STU0227,COM072,2025-07-01,3.53,Declined,No
OFF5672,STU0678,COM072,2025-07-01,3.29,Declined,No
OFF5673,STU0287,COM072,2025-07-01,3.63,Declined,No
OFF5674,STU0792,COM072,2025-07-01,3.39,Declined,No
OFF5675,STU0104,COM072,2025-07-01,3.41,Declined,No
OFF5676,STU0596,COM072,2025-07-01,3.4,Declined,No
OFF5677,STU0242,COM072,2025-07-01,3.44,Declined,No
OFF5678,STU0059,COM072,2025-07-01,3.74,Accepted,Yes
OFF5679,STU0407,COM072,2025-07-01,3.71,Accepted,Yes
OFF5680,STU1056,COM072,2025-07-01,3.31,Declined,No
OFF5681,STU0527,COM072,2025-07-01,3.63,Declined,No
OFF5682,STU0954,COM072,2025-07-01,3.79,Declined,No
OFF5683,STU1066,COM072,2025-07-01,3.71,Declined,No
OFF5684,STU0058,COM072,2025-07-01,3.58,Declined,No
OFF5685,STU1165,COM072,2025-07-01,3.43,Declined,No
OFF5686,STU0026,COM072,2025-07-01,3.44,Declined,No
OFF5687,STU1121,COM072,2025-07-01,3.75,Declined,No
OFF5688,STU0428,COM072,2025-07-01,3.45,Declined,No
OFF5689,STU0318,COM072,2025-07-01,3.69,Declined,No
OFF5690,STU0603,COM072,2025-07-01,3.6,Declined,No
OFF5691,STU0052,COM072,2025-07-01,3.67,Declined,No
OFF5692,STU0617,COM072,2025-07-01,3.54,Declined,No
OFF5693,STU0268,COM072,2025-07-01,3.36,Declined,No
OFF5694,STU0845,COM072,2025-07-01,3.41,Declined,No
OFF5695,STU1007,COM073,2026-06-02,3.84,Declined,No
OFF5696,STU1140,COM073,2026-06-02,4.07,Accepted,Yes
OFF5697,STU0387,COM073,2026-06-02,3.65,Declined,No
OFF5698,STU1134,COM073,2026-06-02,3.58,Declined,No
OFF5699,STU1029,COM073,2026-06-02,3.54,Declined,No
OFF5700,STU0545,COM073,2026-06-02,4.06,Declined,No
OFF5701,STU0870,COM073,2026-06-02,3.61,Declined,No
OFF5702,STU0483,COM073,2026-06-02,4.0,Declined,No
OFF5703,STU0285,COM073,2026-06-02,4.06,Declined,No
OFF5704,STU0728,COM073,2026-06-02,3.85,Declined,No
OFF5705,STU0431,COM073,2026-06-02,3.55,Declined,No
